"Status","Year","Organisation","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Other","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","Female","65","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","Male","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Forestry and Land Scotland","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","Other","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Actuary's Department","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Counter Fraud","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Counter Fraud","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Internal Audit Agency","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Legal","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Legal","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Other","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Other","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Legal Department","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Government Property Agency","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Digital, Data and Technology","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Operational Delivery","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Health and Safety Executive","Science and Engineering","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Legal","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Operational Delivery","London","Female","60","[c]","26990","24740"
"Leaver Dept.","2021","HM Courts and Tribunals Service","Operational Delivery","London","Male","30","[c]","30070","26410"
