"Status","Year","Age","Ethnicity","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Chinese","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Outside London","Female","55","[c]","28850","27570"
"New entrant CS","2021","50-59","Mixed","Outside London","Male","35","[c]","30530","27570"
"New entrant CS","2021","50-59","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","Female","50","[c]","27030","26810"
"New entrant CS","2021","50-59","Undeclared","Outside London","Male","65","[c]","31070","27570"
"New entrant CS","2021","50-59","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","Female","175","[c]","43900","33440"
"New entrant CS","2021","50-59","Unknown","London","Male","200","[c]","50650","42710"
"New entrant CS","2021","50-59","Unknown","Outside London","Female","740","[c]","28090","22850"
"New entrant CS","2021","50-59","Unknown","Outside London","Male","745","[c]","31300","25560"
"New entrant CS","2021","50-59","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Female","50","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","London","Female","285","[c]","40510","32260"
"New entrant CS","2021","50-59","White","London","Male","290","[c]","46150","40050"
"New entrant CS","2021","50-59","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Outside London","Female","2215","[c]","27550","27570"
"New entrant CS","2021","50-59","White","Outside London","Male","1950","[c]","30710","27570"
"New entrant CS","2021","50-59","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Female","35","[c]","27580","27570"
"New entrant CS","2021","50-59","White","Unknown","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","Female","110","[c]","25040","21010"
"New entrant CS","2021","60-64","Unknown","Outside London","Male","140","[c]","30390","26860"
"New entrant CS","2021","60-64","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","Female","45","[c]","45510","36330"
"New entrant CS","2021","60-64","White","London","Male","65","[c]","48260","34820"
"New entrant CS","2021","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Outside London","Female","385","[c]","26370","26070"
"New entrant CS","2021","60-64","White","Outside London","Male","410","[c]","28880","26160"
"New entrant CS","2021","60-64","White","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
