"Status","Year","Function_of_post","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Digital, Data & Technology","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Security","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Security","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","London","Male","30","[c]","53380","54700"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Finance","London","Female","45","[c]","52190","51970"
"Leaver Dept.","2021","Finance","Finance","London","Male","35","[c]","50940","48720"
"Leaver Dept.","2021","Finance","Finance","Outside London","Female","40","[c]","42940","43080"
"Leaver Dept.","2021","Finance","Finance","Outside London","Male","40","[c]","40930","40300"
"Leaver Dept.","2021","Finance","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Grants Management","Operational Delivery","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Human Resources","London","Female","70","[c]","41990","35620"
"Leaver Dept.","2021","Human Resources","Human Resources","London","Male","40","[c]","43130","38090"
"Leaver Dept.","2021","Human Resources","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Human Resources","Outside London","Female","105","[c]","38160","35060"
"Leaver Dept.","2021","Human Resources","Human Resources","Outside London","Male","60","[c]","34480","31470"
"Leaver Dept.","2021","Human Resources","Operational Delivery","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Policy","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","London","Female","60","[c]","42400","34930"
"Leaver Dept.","2021","Human Resources","Unknown","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Outside London","Female","40","[c]","31700","24700"
"Leaver Dept.","2021","Human Resources","Unknown","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Human Resources","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Internal Audit","Internal Audit","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","London","Female","50","[c]","58530","57710"
"Leaver Dept.","2021","Legal","Legal","London","Male","35","[c]","57220","55790"
"Leaver Dept.","2021","Legal","Legal","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Legal","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Operational Delivery","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Policy","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","London","Female","40","[c]","42310","38540"
"Leaver Dept.","2021","No function","International Trade","London","Male","45","[c]","41890","38540"
"Leaver Dept.","2021","No function","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","Overseas","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","London","Female","185","[c]","37170","30850"
"Leaver Dept.","2021","No function","Operational Delivery","London","Male","130","[c]","38760","33210"
"Leaver Dept.","2021","No function","Operational Delivery","Outside London","Female","555","[c]","24350","21170"
"Leaver Dept.","2021","No function","Operational Delivery","Outside London","Male","415","[c]","25150","21470"
"Leaver Dept.","2021","No function","Operational Delivery","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","London","Female","600","[c]","44240","39250"
"Leaver Dept.","2021","No function","Policy","London","Male","525","[c]","43610","38820"
"Leaver Dept.","2021","No function","Policy","Outside London","Female","90","[c]","36500","35140"
"Leaver Dept.","2021","No function","Policy","Outside London","Male","55","[c]","37850","36490"
"Leaver Dept.","2021","No function","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
