"Status","Year","Age","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Declared disabled","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Defence Equipment and Support","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for Education (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Department for Work and Pensions (excl. agencies)","35","[c]","32420","27570"
"Leaver Dept.","2021","30-39","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HM Courts and Tribunals Service","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HM Prison and Probation Service","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HM Revenue and Customs (excl. agencies)","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Home Office (incl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Ministry of Defence (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","220","[c]","47980","52500"
"Leaver Dept.","2021","30-39","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Companies House","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Competition and Markets Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Criminal Injuries Compensation Authority","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Crown Prosecution Service","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Defence Equipment and Support","90","[c]","35120","33630"
"Leaver Dept.","2021","30-39","Declared non-disabled","Defence Science and Technology Laboratory","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","100","[c]","50670","52300"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport","45","[c]","50510","50210"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for Education (excl. agencies)","40","[c]","45100","47310"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for International Trade","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for Transport (excl. agencies)","50","[c]","48730","43550"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department for Work and Pensions (excl. agencies)","265","[c]","29850","27570"
"Leaver Dept.","2021","30-39","Declared non-disabled","Department of Health and Social Care (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Driver and Vehicle Licensing Agency","35","[c]","26360","21590"
"Leaver Dept.","2021","30-39","Declared non-disabled","Driver and Vehicle Standards Agency","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Education and Skills Funding Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Foreign and Commonwealth Office (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Government Legal Department","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","HM Courts and Tribunals Service","90","[c]","25700","22570"
"Leaver Dept.","2021","30-39","Declared non-disabled","HM Prison and Probation Service","100","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","250","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","HM Treasury (excl. agencies)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Home Office (incl. agencies)","300","[c]","35080","29860"
"Leaver Dept.","2021","30-39","Declared non-disabled","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Institute for Apprenticeships and Technical Education","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal Aid Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Ministry of Defence (excl. agencies)","85","[c]","40150","40440"
"Leaver Dept.","2021","30-39","Declared non-disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","90","[c]","47050","51580"
"Leaver Dept.","2021","30-39","Declared non-disabled","Ministry of Justice (excl. agencies)","85","[c]","41830","36800"
"Leaver Dept.","2021","30-39","Declared non-disabled","National Crime Agency","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","National Infrastructure Commission","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office of Gas and Electricity Markets","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Office of the Public Guardian","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Public Health England","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","The National Archives","[c]","[c]","[c]","[c]"
