"Status","Year","Age","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","140","[c]","37140","33570"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Business, Energy and Industrial Strategy","Unknown","60","[c]","35940","33570"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Heterosexual / straight","55","[c]","37480","32790"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Digital, Culture, Media and Sport","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Heterosexual / straight","60","[c]","35650","33300"
"Leaver Dept.","2021","20-29","Department for Education","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Education","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Environment, Food and Rural Affairs","Unknown","215","[c]","33580","33120"
"Leaver Dept.","2021","20-29","Department for International Trade","Heterosexual / straight","55","[c]","36230","31460"
"Leaver Dept.","2021","20-29","Department for International Trade","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for International Trade","Unknown","55","[c]","35160","32170"
"Leaver Dept.","2021","20-29","Department for Transport","Heterosexual / straight","75","[c]","32250","34330"
"Leaver Dept.","2021","20-29","Department for Transport","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Transport","Unknown","40","[c]","32660","34000"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Heterosexual / straight","220","[c]","28020","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","LGBO","30","[c]","26180","27570"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department for Work and Pensions","Unknown","100","[c]","28330","27570"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Department of Health and Social Care","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","125","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Revenue and Customs","Unknown","570","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Heterosexual / straight","255","[c]","30670","28670"
"Leaver Dept.","2021","20-29","Home Office","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Home Office","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Heterosexual / straight","205","[c]","29040","27540"
"Leaver Dept.","2021","20-29","Ministry of Defence","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Defence","Unknown","40","[c]","32510","31780"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Heterosexual / straight","115","[c]","33560","32560"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Housing, Communities and Local Government","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Heterosexual / straight","270","[c]","27050","23360"
"Leaver Dept.","2021","20-29","Ministry of Justice","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Ministry of Justice","Unknown","80","[c]","27160","24540"
"Leaver Dept.","2021","20-29","National Crime Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","National Crime Agency","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Gas and Electricity Markets","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scottish Government","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","United Kingdom Statistics Authority","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Heterosexual / straight","45","[c]","45840","51250"
"Leaver Dept.","2021","30-39","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Attorney General's Departments","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Heterosexual / straight","205","[c]","46830","52500"
"Leaver Dept.","2021","30-39","Cabinet Office","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Cabinet Office","Undeclared","35","[c]","44560","40600"
"Leaver Dept.","2021","30-39","Cabinet Office","Unknown","130","[c]","41680","33250"
"Leaver Dept.","2021","30-39","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","120","[c]","47360","52300"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Business, Energy and Industrial Strategy","Unknown","50","[c]","38170","34240"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Heterosexual / straight","40","[c]","52180","50640"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Digital, Culture, Media and Sport","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Heterosexual / straight","50","[c]","42060","40510"
"Leaver Dept.","2021","30-39","Department for Education","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Education","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Environment, Food and Rural Affairs","Unknown","145","[c]","39910","36970"
"Leaver Dept.","2021","30-39","Department for International Trade","Heterosexual / straight","30","[c]","46460","43170"
"Leaver Dept.","2021","30-39","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for International Trade","Unknown","35","[c]","45800","50700"
"Leaver Dept.","2021","30-39","Department for Transport","Heterosexual / straight","110","[c]","37960","34700"
"Leaver Dept.","2021","30-39","Department for Transport","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Transport","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Heterosexual / straight","235","[c]","30060","27570"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department for Work and Pensions","Unknown","90","[c]","31000","27570"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Department of Health and Social Care","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Foreign, Commonwealth and Development Office","Unknown","110","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Revenue and Customs","Unknown","500","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
