"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
