"Status","Year","Age","Ethnicity","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Asian","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","EO","Heterosexual / straight","35","[c]","27200","27570"
"Leaver Dept.","2021","40-49","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","SEO/HEO","Heterosexual / straight","30","[c]","36570","35770"
"Leaver Dept.","2021","40-49","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","AA/AO","Unknown","80","[c]","21150","21010"
"Leaver Dept.","2021","40-49","Unknown","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","EO","Unknown","55","[c]","26700","25970"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","G6/G7","Unknown","130","[c]","56580","56070"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","SEO/HEO","Unknown","100","[c]","36550","36120"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","AA/AO","Heterosexual / straight","105","[c]","20960","21010"
"Leaver Dept.","2021","40-49","White","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","AA/AO","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","EO","Heterosexual / straight","170","[c]","26710","27570"
"Leaver Dept.","2021","40-49","White","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","EO","Unknown","55","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","G6/G7","Heterosexual / straight","250","[c]","59200","58060"
"Leaver Dept.","2021","40-49","White","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","G6/G7","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","G6/G7","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SCS level","Heterosexual / straight","80","[c]","88350","79050"
"Leaver Dept.","2021","40-49","White","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SCS level","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SEO/HEO","Heterosexual / straight","285","[c]","36690","35810"
"Leaver Dept.","2021","40-49","White","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","SEO/HEO","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Chinese","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
