"Status","Year","Age","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Asian","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Legal","Legal","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Unknown","115","[c]","28530","25110"
"Leaver CS","2021","50-59","Black","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Operational Delivery","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
