"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Shropshire CC","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Shropshire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","EO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Solihull","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","AO","Female","40","[c]","20440","20170"
"New entrant CS","2021","Somerset","Outside London","AO","Male","45","[c]","20720","20820"
"New entrant CS","2021","Somerset","Outside London","EO","Female","35","[c]","26970","27570"
"New entrant CS","2021","Somerset","Outside London","EO","Male","30","[c]","26120","27570"
"New entrant CS","2021","Somerset","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","Unknown","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Somerset","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","EO","Female","35","[c]","27250","27570"
"New entrant CS","2021","South and West Derbyshire","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South and West Derbyshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Outside London","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Outside London","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Ayrshire","Outside London","EO","Female","45","[c]","27310","27570"
"New entrant CS","2021","South Ayrshire","Outside London","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","AO","Female","45","[c]","20900","19630"
"New entrant CS","2021","South Hampshire","Outside London","AO","Male","40","[c]","22530","21010"
"New entrant CS","2021","South Hampshire","Outside London","EO","Female","95","[c]","25430","26350"
"New entrant CS","2021","South Hampshire","Outside London","EO","Male","75","[c]","26500","26350"
"New entrant CS","2021","South Hampshire","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","HEO","Female","85","[c]","30080","29540"
"New entrant CS","2021","South Hampshire","Outside London","HEO","Male","70","[c]","30900","29540"
"New entrant CS","2021","South Hampshire","Outside London","HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","SEO","Female","40","[c]","36910","36030"
"New entrant CS","2021","South Hampshire","Outside London","SEO","Male","35","[c]","36920","36030"
"New entrant CS","2021","South Hampshire","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South Hampshire","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","AO","Female","120","[c]","20170","20140"
"New entrant CS","2021","South Lanarkshire","Outside London","AO","Male","90","[c]","20180","20140"
"New entrant CS","2021","South Lanarkshire","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Lanarkshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Nottinghamshire","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","AO","Female","35","[c]","20870","21010"
"New entrant CS","2021","South Teesside","Outside London","AO","Male","40","[c]","20820","21010"
"New entrant CS","2021","South Teesside","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","South Teesside","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","AO","Female","35","[c]","21110","21050"
"New entrant CS","2021","South West Wales","Outside London","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","Unknown","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","South West Wales","Outside London","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","AO","Female","30","[c]","21200","21590"
"New entrant CS","2021","Southampton","Outside London","AO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","EO","Female","45","[c]","27130","27570"
"New entrant CS","2021","Southampton","Outside London","EO","Male","40","[c]","27010","27570"
"New entrant CS","2021","Southampton","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","HEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Southampton","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","EO","Female","40","[c]","29140","29290"
"New entrant CS","2021","Southend-on-Sea","Outside London","EO","Male","30","[c]","27240","25560"
"New entrant CS","2021","Southend-on-Sea","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Southend-on-Sea","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","AA","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","AA","Male","20","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","AO","Female","125","[c]","21950","21590"
"New entrant CS","2021","Staffordshire CC","Outside London","AO","Male","115","[c]","22470","22850"
"New entrant CS","2021","Staffordshire CC","Outside London","EO","Female","85","[c]","27220","27570"
"New entrant CS","2021","Staffordshire CC","Outside London","EO","Male","55","[c]","27350","27570"
"New entrant CS","2021","Staffordshire CC","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","HEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","Unknown","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","Staffordshire CC","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Stoke-on-Trent","Outside London","AO","Female","105","[c]","19080","18880"
"New entrant CS","2021","Stoke-on-Trent","Outside London","AO","Male","55","[c]","18960","18880"
"New entrant CS","2021","Stoke-on-Trent","Outside London","EO","Female","65","[c]","27190","27570"
"New entrant CS","2021","Stoke-on-Trent","Outside London","EO","Male","30","[c]","26990","27570"
