"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","No function","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","Female","45","[c]","42140","35200"
"Leaver Dept.","2021","Mixed","Unknown","London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","North West (England)","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Yorkshire and The Humber","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
