"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Finance","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Grants Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","London","Heterosexual / straight","60","[c]","43680","35210"
"New entrant CS","2021","60-64","No function","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Outside London","Heterosexual / straight","200","[c]","26390","21050"
"New entrant CS","2021","60-64","No function","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Outside London","Unknown","110","[c]","26290","20140"
"New entrant CS","2021","60-64","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Outside London","Heterosexual / straight","30","[c]","39620","40000"
"New entrant CS","2021","60-64","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Project Delivery","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Heterosexual / straight","45","[c]","34850","31060"
"New entrant CS","2021","60-64","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","Heterosexual / straight","465","[c]","25660","27570"
"New entrant CS","2021","60-64","Unknown","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","Undeclared","30","[c]","27080","27570"
"New entrant CS","2021","60-64","Unknown","Outside London","Unknown","100","[c]","29410","27570"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Commercial","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Counter Fraud","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Debt","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Digital, Data & Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Finance","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Outside London","Heterosexual / straight","55","[c]","35070","30000"
"New entrant CS","2021","65+","No function","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","No function","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","Heterosexual / straight","50","[c]","25080","22950"
"New entrant CS","2021","65+","Unknown","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","No function","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-16, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
