"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Prison and Probation Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Female","55","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","HM Treasury (excl. agencies)","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Home Office (incl. agencies)","Home Office","Female","45","[c]","37850","34840"
"Leaver Dept.","2021","Declared disabled","Home Office (incl. agencies)","Home Office","Male","40","[c]","32830","26410"
"Leaver Dept.","2021","Declared disabled","Home Office (incl. agencies)","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Insolvency Service","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Insolvency Service","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Insolvency Service","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Institute for Apprenticeships and Technical Education","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal Aid Agency","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal Aid Agency","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Maritime and Coastguard Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Met Office","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Crime Agency","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Infrastructure Commission","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Infrastructure Commission","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Infrastructure Commission","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Records of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Records of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Records of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Savings and Investments","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Savings and Investments","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","National Savings and Investments","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland Office","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Budget Responsibility","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Budget Responsibility","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Budget Responsibility","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of Rail and Road","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of the Public Guardian","Ministry of Justice","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of the Public Guardian","Ministry of Justice","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Office of the Public Guardian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectorate","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Public Health England","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Public Health England","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Public Health England","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Queen Elizabeth II Centre","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Registers of Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Registers of Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Registers of Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Revenue Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Revenue Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Revenue Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Royal Fleet Auxiliary","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scottish Courts and Tribunals Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
