"Status","Year","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Tax","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","London","90","[c]","31690","31060"
"New entrant CS","2021","Other ethnicity","Unknown","Outside London","90","[c]","26530","27570"
"New entrant CS","2021","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Other ethnicity","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Outside London","30","[c]","39140","32890"
"New entrant CS","2021","Undeclared","Economics","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","London","105","[c]","33640","30220"
"New entrant CS","2021","Undeclared","Operational Delivery","Outside London","170","[c]","26440","22920"
"New entrant CS","2021","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","London","55","[c]","35690","32560"
"New entrant CS","2021","Undeclared","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Outside London","30","[c]","32500","31370"
"New entrant CS","2021","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","London","100","[c]","32620","31060"
"New entrant CS","2021","Undeclared","Unknown","Outside London","245","[c]","26490","27570"
"New entrant CS","2021","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","London","50","[c]","49730","40650"
"New entrant CS","2021","Unknown","Commercial","Outside London","90","[c]","34590","28970"
"New entrant CS","2021","Unknown","Communications","London","135","[c]","37490","32560"
"New entrant CS","2021","Unknown","Communications","Outside London","55","[c]","33510","29180"
"New entrant CS","2021","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","London","235","[c]","47620","43460"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Outside London","445","[c]","37640","33320"
"New entrant CS","2021","Unknown","Economics","London","110","[c]","33700","32790"
"New entrant CS","2021","Unknown","Economics","Outside London","35","[c]","26140","23050"
"New entrant CS","2021","Unknown","Finance","London","90","[c]","38950","32850"
"New entrant CS","2021","Unknown","Finance","Outside London","130","[c]","30990","28970"
"New entrant CS","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","London","60","[c]","37310","32000"
"New entrant CS","2021","Unknown","Human Resources","Outside London","115","[c]","31720","27130"
"New entrant CS","2021","Unknown","Intelligence Analysis","London","50","[c]","51660","53360"
"New entrant CS","2021","Unknown","Intelligence Analysis","Outside London","30","[c]","29770","25160"
"New entrant CS","2021","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","London","80","[c]","43360","38400"
"New entrant CS","2021","Unknown","Legal","Outside London","135","[c]","35300","26550"
"New entrant CS","2021","Unknown","Medicine","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Outside London","80","[c]","44900","33780"
"New entrant CS","2021","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","London","1210","[c]","27890","26410"
"New entrant CS","2021","Unknown","Operational Delivery","Outside London","4650","[c]","22900","21430"
"New entrant CS","2021","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","London","195","[c]","35520","28650"
"New entrant CS","2021","Unknown","Other","Outside London","225","[c]","26030","23230"
"New entrant CS","2021","Unknown","Other","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","London","855","[c]","39550","33570"
"New entrant CS","2021","Unknown","Policy","Outside London","280","[c]","37220","32870"
"New entrant CS","2021","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","London","90","[c]","42080","36160"
"New entrant CS","2021","Unknown","Project Delivery","Outside London","170","[c]","35070","33000"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Outside London","95","[c]","32960","25560"
"New entrant CS","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Outside London","40","[c]","27260","24620"
"New entrant CS","2021","Unknown","Science and Engineering","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Outside London","145","[c]","26440","24370"
"New entrant CS","2021","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","London","45","[c]","34530","30120"
"New entrant CS","2021","Unknown","Security","Outside London","210","[c]","28080","25390"
"New entrant CS","2021","Unknown","Security","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","London","55","[c]","33680","32540"
"New entrant CS","2021","Unknown","Statistics","Outside London","40","[c]","30140","29540"
"New entrant CS","2021","Unknown","Tax","London","55","[c]","32470","36160"
"New entrant CS","2021","Unknown","Tax","Outside London","2020","[c]","22000","20140"
"New entrant CS","2021","Unknown","Unknown","London","1155","[c]","39050","31060"
"New entrant CS","2021","Unknown","Unknown","Outside London","2600","[c]","29900","27570"
"New entrant CS","2021","Unknown","Unknown","Unknown","515","[c]","36150","28000"
"New entrant CS","2021","Unknown","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Commercial","London","35","[c]","43730","40620"
"New entrant CS","2021","White","Commercial","Outside London","225","[c]","33660","33000"
"New entrant CS","2021","White","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Communications","London","120","[c]","38930","35060"
"New entrant CS","2021","White","Communications","Outside London","100","[c]","32160","29270"
"New entrant CS","2021","White","Corporate Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Corporate Finance","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","London","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Counter Fraud","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","White","Digital, Data and Technology","London","195","[c]","49980","44770"
"New entrant CS","2021","White","Digital, Data and Technology","Outside London","640","[c]","37230","34800"
"New entrant CS","2021","White","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Economics","London","200","[c]","32900","32540"
"New entrant CS","2021","White","Economics","Outside London","35","[c]","31930","29540"
"New entrant CS","2021","White","Finance","London","90","[c]","45650","40650"
"New entrant CS","2021","White","Finance","Outside London","265","[c]","33090","28900"
"New entrant CS","2021","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Human Resources","London","120","[c]","39420","32190"
"New entrant CS","2021","White","Human Resources","Outside London","310","[c]","31220","27380"
"New entrant CS","2021","White","Inspector of Education and Training","London","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Inspector of Education and Training","Outside London","65","[c]","63640","70500"
"New entrant CS","2021","White","Intelligence Analysis","London","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Intelligence Analysis","Outside London","45","[c]","28440","26510"
"New entrant CS","2021","White","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Internal Audit","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","White","International Trade","London","45","[c]","38870","32120"
"New entrant CS","2021","White","International Trade","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","London","25","[c]","[c]","[c]"
"New entrant CS","2021","White","Knowledge and Information Management","Outside London","90","[c]","30310","28540"
"New entrant CS","2021","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Legal","London","225","[c]","46880","50500"
"New entrant CS","2021","White","Legal","Outside London","310","[c]","40860","38550"
"New entrant CS","2021","White","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Medicine","London","30","[c]","76140","82100"
