"Status","Year","Age","Function_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Grants Management","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Female","Heterosexual / straight","55","[c]","40800","36240"
"Leaver Dept.","2021","30-39","Human Resources","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Female","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Male","Heterosexual / straight","40","[c]","36630","33170"
"Leaver Dept.","2021","30-39","Human Resources","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Female","Heterosexual / straight","420","[c]","40250","36690"
"Leaver Dept.","2021","30-39","No function","Female","LGBO","40","[c]","38050","32560"
"Leaver Dept.","2021","30-39","No function","Female","Undeclared","45","[c]","38750","37110"
"Leaver Dept.","2021","30-39","No function","Female","Unknown","195","[c]","40060","35290"
"Leaver Dept.","2021","30-39","No function","Male","Heterosexual / straight","305","[c]","41520","38820"
"Leaver Dept.","2021","30-39","No function","Male","LGBO","40","[c]","42060","39930"
"Leaver Dept.","2021","30-39","No function","Male","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Male","Unknown","190","[c]","40290","36810"
"Leaver Dept.","2021","30-39","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Female","Heterosexual / straight","45","[c]","41530","39800"
"Leaver Dept.","2021","30-39","Project Delivery","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Male","Heterosexual / straight","60","[c]","38270","36730"
"Leaver Dept.","2021","30-39","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Heterosexual / straight","385","[c]","35130","29990"
"Leaver Dept.","2021","30-39","Unknown","Female","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Female","Undeclared","40","[c]","34050","30300"
"Leaver Dept.","2021","30-39","Unknown","Female","Unknown","375","[c]","35320","29160"
"Leaver Dept.","2021","30-39","Unknown","Male","Heterosexual / straight","320","[c]","34730","30570"
"Leaver Dept.","2021","30-39","Unknown","Male","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Male","Undeclared","40","[c]","37960","33300"
"Leaver Dept.","2021","30-39","Unknown","Male","Unknown","385","[c]","37660","34560"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Female","Heterosexual / straight","50","[c]","46480","44430"
"Leaver Dept.","2021","40-49","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Female","Heterosexual / straight","195","[c]","47300","41530"
"Leaver Dept.","2021","40-49","No function","Female","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Female","Unknown","95","[c]","46770","47880"
"Leaver Dept.","2021","40-49","No function","Male","Heterosexual / straight","150","[c]","48680","47800"
"Leaver Dept.","2021","40-49","No function","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Male","Unknown","65","[c]","49010","48010"
"Leaver Dept.","2021","40-49","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Female","Heterosexual / straight","50","[c]","48320","39880"
"Leaver Dept.","2021","40-49","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Male","Heterosexual / straight","35","[c]","46090","41080"
