"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South West (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","National Crime Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education, Children's Services and Skills","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education, Children's Services and Skills","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Qualifications and Examinations Regulation","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of the Public Guardian","West Midlands (England)","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of the Public Guardian","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Public Health England","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Public Health England","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Registers of Scotland","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Registers of Scotland","Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Registers of Scotland","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Registers of Scotland","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Revenue Scotland","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","East of England","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North East (England)","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North East (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North East (England)","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North East (England)","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North West (England)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Rural Payments Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Courts and Tribunals Service","Scotland","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Courts and Tribunals Service","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Courts and Tribunals Service","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Courts and Tribunals Service","Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Courts and Tribunals Service","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Forestry","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government (excl. agencies)","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Serious Fraud Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Serious Fraud Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Serious Fraud Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Security Scotland","Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Submarine Delivery Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Hydrographic Office","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Hydrographic Office","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Intellectual Property Office","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Intellectual Property Office","Wales","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Intellectual Property Office","Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","UK Space Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","South East (England)","AA","[c]","[c]","[c]","[c]"
