"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Social Research","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Statistics","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","AA/AO","670","[c]","21250","21010"
"Leaver Dept.","2021","Declared non-disabled","Unknown","EO","860","[c]","27700","27570"
"Leaver Dept.","2021","Declared non-disabled","Unknown","G6/G7","445","[c]","57890","55910"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SCS level","85","[c]","84390","77770"
"Leaver Dept.","2021","Declared non-disabled","Unknown","SEO/HEO","1020","[c]","35120","34250"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","AA/AO","55","[c]","20070","19930"
"Leaver Dept.","2021","Undeclared","Operational Delivery","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","SEO/HEO","50","[c]","38320","37380"
"Leaver Dept.","2021","Undeclared","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","AA/AO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","75","[c]","28130","27570"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","45","[c]","55520","54700"
"Leaver Dept.","2021","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","95","[c]","36770","34880"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","SEO/HEO","45","[c]","37770","38820"
"Leaver Dept.","2021","Unknown","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","SEO/HEO","35","[c]","35420","36400"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","AA/AO","215","[c]","20800","20470"
"Leaver Dept.","2021","Unknown","Operational Delivery","EO","90","[c]","26010","25040"
"Leaver Dept.","2021","Unknown","Operational Delivery","G6/G7","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","SEO/HEO","115","[c]","35170","32890"
"Leaver Dept.","2021","Unknown","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","EO","75","[c]","28170","27610"
"Leaver Dept.","2021","Unknown","Policy","G6/G7","165","[c]","55330","53510"
"Leaver Dept.","2021","Unknown","Policy","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","SEO/HEO","325","[c]","35700","34620"
"Leaver Dept.","2021","Unknown","Policy","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","SEO/HEO","45","[c]","34780","34710"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","365","[c]","21110","21010"
"Leaver Dept.","2021","Unknown","Unknown","EO","235","[c]","27910","27570"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","280","[c]","57180","54700"
"Leaver Dept.","2021","Unknown","Unknown","SCS level","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","680","[c]","32050","32000"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","75","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","SEO/HEO","40","[c]","37000","37000"
"New entrant CS","2021","Declared disabled","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Economics","G6/G7","[c]","[c]","[c]","[c]"
