"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Office of Gas and Electricity Markets","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Other","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Delivery","Heterosexual / straight","100","[c]","29440","25870"
"Leaver CS","2021","Scottish Government","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Delivery","Undeclared","110","[c]","27810","22820"
"Leaver CS","2021","Scottish Government","Operational Delivery","Unknown","135","[c]","29860","29560"
"Leaver CS","2021","Scottish Government","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Heterosexual / straight","190","[c]","42030","35110"
"Leaver CS","2021","Scottish Government","Unknown","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Unknown","270","[c]","36720","30160"
"Leaver CS","2021","The National Archives","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
