"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","West Midlands (England)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Yorkshire and The Humber","Heterosexual / straight","55","[c]","28120","25310"
"Leaver CS","2021","30-39","Unknown","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Yorkshire and The Humber","Unknown","80","[c]","33430","27570"
"Leaver CS","2021","40-49","Analysis","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","South West (England)","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","North West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","London","Unknown","5","[c]","[c]","[c]"
