"Status","Year","Ethnicity","Function_of_post","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","Internal Audit","United Kingdom Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Attorney General's Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Companies House","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Crown Office and Procurator Fiscal Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Crown Prosecution Service","Legal","35","[c]","42460","48080"
"New entrant CS","2021","Asian","Legal","Crown Prosecution Service","Operational Delivery","35","[c]","21680","21000"
"New entrant CS","2021","Asian","Legal","Department for Education (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Department for International Trade","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Government Legal Department","Legal","30","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Government Legal Department","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HM Courts and Tribunals Service","Legal","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HM Revenue and Customs (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HM Revenue and Customs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HM Revenue and Customs (excl. agencies)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Insolvency Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Institute for Apprenticeships and Technical Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Legal Aid Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Ministry of Defence (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Ministry of Justice (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Ministry of Justice (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Office of the Public Guardian","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Registers of Scotland","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Scottish Courts and Tribunals Service","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Scottish Courts and Tribunals Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Serious Fraud Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Legal","Welsh Revenue Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Advisory, Conciliation and Arbitration Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Animal and Plant Health Agency","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Animal and Plant Health Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Animal and Plant Health Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Cabinet Office (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Cabinet Office (excl. agencies)","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Cabinet Office (excl. agencies)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Centre for Environment, Fisheries and Aquaculture Science","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Companies House","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Companies House","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Criminal Injuries Compensation Authority","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Crown Commercial Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Crown Office and Procurator Fiscal Service","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Crown Office and Procurator Fiscal Service","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Defence Science and Technology Laboratory","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Defence Science and Technology Laboratory","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Defence Science and Technology Laboratory","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Defence Science and Technology Laboratory","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Defence Science and Technology Laboratory","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Defence Science and Technology Laboratory","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","50","[c]","33860","33570"
"New entrant CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Digital, Culture, Media and Sport","Policy","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Education (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Education (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Education (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Education (excl. agencies)","Policy","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","30","[c]","35290","32560"
"New entrant CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","International Trade","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Policy","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department of Health and Social Care (excl. agencies)","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department of Health and Social Care (excl. agencies)","Policy","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Driver and Vehicle Licensing Agency","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Driver and Vehicle Licensing Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Driver and Vehicle Licensing Agency","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Driver and Vehicle Standards Agency","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Education and Skills Funding Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Education and Skills Funding Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Education and Skills Funding Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","No function","Education and Skills Funding Agency","Operational Delivery","[c]","[c]","[c]","[c]"
