"Status","Year","Disability","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Undeclared","Charity Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Business, Energy and Industrial Strategy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Education","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Transport","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","AA/AO","Heterosexual / straight","30","[c]","21330","21010"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","EO","Heterosexual / straight","35","[c]","27660","27570"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department for Work and Pensions","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Department of Health and Social Care","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","ESTYN","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Food Standards Agency","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
