"Status","Year","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Mixed","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office (incl. agencies)","40","[c]","40720","35070"
"Leaver Dept.","2021","Mixed","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Attorney General's Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Cabinet Office (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Work and Pensions (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Education Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","FCDO Services","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Government Actuary's Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Government Legal Department","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Government Property Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Revenue and Customs (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Treasury (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","National Records of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","National Savings and Investments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Registers of Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Revenue Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Serious Fraud Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Security Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","UK Space Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wilton Park","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office (excl. agencies)","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Defence Equipment and Support","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Development","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions (excl. agencies)","55","[c]","28150","27570"
"Leaver Dept.","2021","Undeclared","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Driver and Vehicle Standards Agency","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign and Commonwealth Office (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office (excl. agencies)","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Courts and Tribunals Service","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Prison and Probation Service","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs (excl. agencies)","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office (incl. agencies)","45","[c]","36200","34080"
"Leaver Dept.","2021","Undeclared","Insolvency Service","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence (excl. agencies)","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice (excl. agencies)","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","UK Space Agency","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","65","[c]","36320","33000"
"Leaver Dept.","2021","Undeclared","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Advisory, Conciliation and Arbitration Service","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Animal and Plant Health Agency","55","[c]","23970","21050"
"Leaver Dept.","2021","Unknown","Attorney General's Office","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office (excl. agencies)","575","[c]","36570","32000"
"Leaver Dept.","2021","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
