"Status","Year","Disability","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","International Trade","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","International Trade","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Knowledge and Information Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Medicine","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","AA/AO","Heterosexual / straight","50","[c]","20810","20470"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","EO","Heterosexual / straight","35","[c]","24670","24970"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
