"Status","Year","Age","Disability","Function_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","20-29","Unknown","Finance","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Legal","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","No function","Female","440","[c]","32500","32000"
"Leaver Dept.","2021","20-29","Unknown","No function","Male","360","[c]","32480","32000"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Property","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Security","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","255","[c]","29340","28340"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","245","[c]","32800","32110"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","Female","55","[c]","37470","32310"
"Leaver Dept.","2021","30-39","Declared disabled","No function","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Female","75","[c]","36530","33620"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Male","55","[c]","37280","34410"
"Leaver Dept.","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","Male","35","[c]","44490","42620"
"Leaver Dept.","2021","30-39","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Female","55","[c]","42980","38030"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Male","45","[c]","36330","34030"
"Leaver Dept.","2021","30-39","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Female","35","[c]","46540","50830"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","Female","420","[c]","40740","36800"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","Male","315","[c]","42740","40050"
"Leaver Dept.","2021","30-39","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Female","40","[c]","42240","39800"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Male","55","[c]","38450","37370"
"Leaver Dept.","2021","30-39","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Female","555","[c]","34780","29860"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Male","490","[c]","34750","30830"
"Leaver Dept.","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Digital, Data & Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Grants Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Grants Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","No function","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Project Delivery","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Female","45","[c]","36830","33090"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","Male","65","[c]","35340","30830"
"Leaver Dept.","2021","30-39","Unknown","Analysis","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Analysis","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Commercial","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Communications","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Debt","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Debt","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Finance","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Grants Management","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Human Resources","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Legal","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","No function","Female","200","[c]","40030","35900"
"Leaver Dept.","2021","30-39","Unknown","No function","Male","190","[c]","40200","37240"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Project Delivery","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","155","[c]","34200","27570"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","165","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
