"Status","Year","Age","Function_of_post","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","No function","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Delivery","Female","575","[c]","26240","22440"
"Leaver CS","2021","30-39","No function","Operational Delivery","Male","640","[c]","29570","24920"
"Leaver CS","2021","30-39","No function","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning Inspectors","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning Inspectors","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Policy","Female","65","[c]","42960","39860"
"Leaver CS","2021","30-39","No function","Policy","Male","70","[c]","44900","40050"
"Leaver CS","2021","30-39","No function","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Psychology","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Psychology","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Science and Engineering","Female","70","[c]","32620","33330"
"Leaver CS","2021","30-39","No function","Science and Engineering","Male","35","[c]","32450","32460"
"Leaver CS","2021","30-39","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Unknown","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Commercial","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Other","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Policy","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Project Delivery","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Project Delivery","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Science and Engineering","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Security","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Security","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Operational Delivery","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Property","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Property","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Property","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Security","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Security","Male","45","[c]","32290","28750"
"Leaver CS","2021","30-39","Security","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data and Technology","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Digital, Data and Technology","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Finance","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Intelligence Analysis","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Medicine","Female","40","[c]","34560","32270"
"Leaver CS","2021","30-39","Unknown","Medicine","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","Female","65","[c]","28300","25630"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","Male","50","[c]","27960","24890"
"Leaver CS","2021","30-39","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Other","Female","60","[c]","28140","26670"
"Leaver CS","2021","30-39","Unknown","Other","Male","75","[c]","27230","28850"
"Leaver CS","2021","30-39","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Planning","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Planning","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Policy","Female","35","[c]","44750","40780"
"Leaver CS","2021","30-39","Unknown","Policy","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Property","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Female","715","[c]","26970","27570"
"Leaver CS","2021","30-39","Unknown","Unknown","Male","515","[c]","29060","27570"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Veterinarian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Veterinarian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Economics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Economics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Operational Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Operational Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Science and Engineering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Science and Engineering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Social Research","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Social Research","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Analysis","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Commercial","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Commercial","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Commercial","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Communications","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Communications","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Counter Fraud","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Debt","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Male","50","[c]","47760","44310"
"Leaver CS","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Corporate Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Corporate Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Finance","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Finance","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Other","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Other","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Grants Management","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Human Resources","Female","40","[c]","43620","43290"
"Leaver CS","2021","40-49","Human Resources","Human Resources","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Internal Audit","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Internal Audit","Internal Audit","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Legal","Female","30","[c]","50480","46490"
"Leaver CS","2021","40-49","Legal","Legal","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Operational Delivery","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Legal","Operational Delivery","Male","[c]","[c]","[c]","[c]"
