"Status","Year","Organisation","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Health and Safety Executive","Outside London","EO","Heterosexual / straight","60","[c]","26520","26370"
"New entrant CS","2021","Health and Safety Executive","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","SEO/HEO","Heterosexual / straight","40","[c]","39640","31660"
"New entrant CS","2021","Health and Safety Executive","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","AA/AO","Heterosexual / straight","185","[c]","21860","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","London","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","AA/AO","Unknown","340","[c]","21430","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","London","EO","Heterosexual / straight","40","[c]","26210","26410"
"New entrant CS","2021","HM Courts and Tribunals Service","London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","EO","Unknown","30","[c]","25260","24440"
"New entrant CS","2021","HM Courts and Tribunals Service","London","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","SEO/HEO","Heterosexual / straight","60","[c]","33610","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","SEO/HEO","Unknown","70","[c]","32600","30850"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","AA/AO","Heterosexual / straight","480","[c]","18710","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","AA/AO","LGBO","60","[c]","18670","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","AA/AO","Undeclared","35","[c]","18770","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","AA/AO","Unknown","510","[c]","18670","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","EO","Heterosexual / straight","50","[c]","22250","22570"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","EO","Unknown","60","[c]","22050","22570"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","SEO/HEO","Heterosexual / straight","95","[c]","27350","26550"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","SEO/HEO","Unknown","55","[c]","26600","26550"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","AA/AO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","AA/AO","Heterosexual / straight","240","[c]","22340","22350"
"New entrant CS","2021","HM Land Registry","Outside London","AA/AO","LGBO","35","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Outside London","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","AA/AO","Unknown","240","[c]","22350","22350"
"New entrant CS","2021","HM Land Registry","Outside London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","EO","Unknown","30","[c]","27440","27130"
"New entrant CS","2021","HM Land Registry","Outside London","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","SEO/HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","AA/AO","Heterosexual / straight","210","[c]","27670","28720"
"New entrant CS","2021","HM Prison and Probation Service","London","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","AA/AO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","AA/AO","Unknown","290","[c]","28670","30220"
"New entrant CS","2021","HM Prison and Probation Service","London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Unknown","Heterosexual / straight","170","[c]","26510","26810"
"New entrant CS","2021","HM Prison and Probation Service","London","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Unknown","Unknown","70","[c]","25650","26810"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","AA/AO","Heterosexual / straight","1895","[c]","23110","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","AA/AO","LGBO","185","[c]","22740","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","AA/AO","Undeclared","60","[c]","22790","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","AA/AO","Unknown","1295","[c]","22670","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","EO","Heterosexual / straight","80","[c]","25210","24620"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","EO","Unknown","50","[c]","25500","24620"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","SEO/HEO","Heterosexual / straight","65","[c]","32470","27700"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","SEO/HEO","Unknown","50","[c]","33130","31920"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Unknown","Heterosexual / straight","755","[c]","22390","22920"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Unknown","LGBO","70","[c]","22230","22920"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Unknown","Undeclared","35","[c]","21790","22920"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Unknown","Unknown","320","[c]","21700","22920"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AA/AO","Heterosexual / straight","30","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","AA/AO","Unknown","50","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","EO","LGBO","[c]","[c]","[c]","[c]"
