"Status","Year","Age","Ethnicity","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Other ethnicity","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office for Standards in Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other ethnicity","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Work and Pensions","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department for Work and Pensions","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Revenue and Customs","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Revenue and Customs","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Home Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Defence","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Defence","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Justice","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Other Cabinet Office Agencies","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Other Cabinet Office Agencies","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","The National Archives","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","The National Archives","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","UK Export Finance","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","UK Export Finance","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","United Kingdom Statistics Authority","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Undeclared","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Attorney General's Departments","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Competition and Markets Authority","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Competition and Markets Authority","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Business, Energy and Industrial Strategy","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Digital, Culture, Media and Sport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Digital, Culture, Media and Sport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Environment, Food and Rural Affairs","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Environment, Food and Rural Affairs","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department for Work and Pensions","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","ESTYN","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","ESTYN","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Female","80","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Revenue and Customs","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Defence","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Housing, Communities and Local Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Housing, Communities and Local Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Justice","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Ministry of Justice","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Office for Standards in Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Office for Standards in Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
