"Status","Year","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","SEO","Heterosexual / straight","140","[c]","40600","40830"
"Leaver Dept.","2021","Ministry of Defence","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","SEO","Unknown","30","[c]","42360","43580"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","Heterosexual / straight","45","[c]","27330","27310"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G7","Heterosexual / straight","55","[c]","52030","51580"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","HEO","Heterosexual / straight","90","[c]","32860","32970"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO","Heterosexual / straight","35","[c]","40120","39600"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AA","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AO","Heterosexual / straight","300","[c]","20290","19930"
"Leaver Dept.","2021","Ministry of Justice","AO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","AO","Unknown","65","[c]","20390","19930"
"Leaver Dept.","2021","Ministry of Justice","EO","Heterosexual / straight","180","[c]","24070","22710"
"Leaver Dept.","2021","Ministry of Justice","EO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G7","Heterosexual / straight","80","[c]","58070","58080"
"Leaver Dept.","2021","Ministry of Justice","G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","HEO","Heterosexual / straight","150","[c]","30570","30850"
"Leaver Dept.","2021","Ministry of Justice","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO","Heterosexual / straight","135","[c]","39760","37840"
"Leaver Dept.","2021","Ministry of Justice","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","SEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Heterosexual / straight","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","EO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other Cabinet Office Agencies","G7","Unknown","10","[c]","[c]","[c]"
