"Status","Year","Ethnicity","Parent_department","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Water Services Regulation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Water Services Regulation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Water Services Regulation Authority","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Attorney General's Departments","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Attorney General's Departments","AO","LGBO","[c]","[c]","[c]","[c]"
