"Status","Year","Age","Ethnicity","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","40-49","Black","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","London","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","South East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","East Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","London","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","North West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","No function","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
