"Status","Year","Ethnicity","Region_london","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G6","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G6","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","HEO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","AO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","EO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","SEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","AO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","London","G6","Female","5","[c]","[c]","[c]"
