"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Asian","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","The National Archives","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Transport Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Export Finance","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Intellectual Property Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Space Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","United Kingdom Statistics Authority","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Valuation Office Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Valuation Office Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Valuation Office Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Veterinary Medicines Directorate","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wales Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Welsh Government (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Welsh Revenue Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Welsh Revenue Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Welsh Revenue Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Wilton Park","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Accountant in Bankruptcy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Advisory, Conciliation and Arbitration Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Advisory, Conciliation and Arbitration Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Advisory, Conciliation and Arbitration Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Animal and Plant Health Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Attorney General's Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cabinet Office (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cabinet Office (excl. agencies)","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cabinet Office (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cabinet Office (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Cabinet Office (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Companies House","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Companies House","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Companies House","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Commercial Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Commercial Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Commercial Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Office and Procurator Fiscal Service","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Office and Procurator Fiscal Service","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Office and Procurator Fiscal Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Prosecution Service","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Prosecution Service","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Prosecution Service","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Prosecution Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Crown Prosecution Service","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt Management Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Equipment and Support","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Equipment and Support","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Equipment and Support","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Science and Technology Laboratory","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Science and Technology Laboratory","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Science and Technology Laboratory","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Defence Science and Technology Laboratory","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Digital, Culture, Media and Sport","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for International Trade","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Transport (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","AA/AO","315","[c]","23400","25110"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","EO","1090","[c]","29920","31060"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department for Work and Pensions (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Department of Health and Social Care (excl. agencies)","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Disclosure Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Licensing Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Black","Driver and Vehicle Licensing Agency","G6/G7","[c]","[c]","[c]","[c]"
