"Status","Year","Disability","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Internal Audit","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","No function","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Debt","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other ethnicity","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
