"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Belfast","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Belfast","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bexley and Greenwich","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","AA/AO","AO","120","[c]","20250","19930"
"Leaver Dept.","2021","Birmingham","EO","EO","80","[c]","24550","24110"
"Leaver Dept.","2021","Birmingham","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","G6/G7","G7","15","[c]","54670","53110"
"Leaver Dept.","2021","Birmingham","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Birmingham","SEO/HEO","HEO","35","[c]","29870","29960"
"Leaver Dept.","2021","Birmingham","SEO/HEO","SEO","15","[c]","39090","36740"
"Leaver Dept.","2021","Birmingham","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackburn with Darwen","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","EO","EO","15","[c]","27190","27570"
"Leaver Dept.","2021","Blackpool","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Blackpool","SEO/HEO","HEO","10","[c]","32520","31990"
"Leaver Dept.","2021","Blackpool","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bournemouth and Poole","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bradford","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Breckland and South Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bridgend and Neath Port Talbot","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Brighton and Hove","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","AA/AO","AO","30","[c]","20210","20050"
"Leaver Dept.","2021","Bristol, City of","EO","EO","40","[c]","26430","27570"
"Leaver Dept.","2021","Bristol, City of","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","G6/G7","G7","25","[c]","51040","50850"
"Leaver Dept.","2021","Bristol, City of","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bristol, City of","SEO/HEO","HEO","30","[c]","31870","31510"
"Leaver Dept.","2021","Bristol, City of","SEO/HEO","SEO","20","[c]","39510","37040"
"Leaver Dept.","2021","Bristol, City of","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bromley","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Buckinghamshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Caithness and Sutherland and Ross and Cromarty","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Calderdale and Kirklees","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","AA/AO","AO","20","[c]","22770","22680"
"Leaver Dept.","2021","Camden and City of London","EO","EO","35","[c]","27730","27650"
"Leaver Dept.","2021","Camden and City of London","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","AA/AO","AO","100","[c]","20820","21010"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","EO","EO","70","[c]","26540","27460"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","G6/G7","G7","15","[c]","53230","52070"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","SEO/HEO","HEO","30","[c]","33270","31930"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","SEO/HEO","SEO","15","[c]","40700","39830"
"Leaver Dept.","2021","Cardiff and Vale of Glamorgan","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Causeway Coast and Glens","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Bedfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Hampshire","SEO/HEO","HEO","10","[c]","28740","28650"
"Leaver Dept.","2021","Central Hampshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Central Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire East","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire West and Chester","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chorley and West Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","AA/AO","AO","45","[c]","22190","21200"
"Leaver Dept.","2021","City of Edinburgh","EO","EO","30","[c]","26920","27360"
"Leaver Dept.","2021","City of Edinburgh","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","G6/G7","G7","15","[c]","57370","56400"
"Leaver Dept.","2021","City of Edinburgh","SEO/HEO","HEO","20","[c]","34370","34190"
"Leaver Dept.","2021","City of Edinburgh","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","City of Edinburgh","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Clackmannanshire and Fife","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Conwy and Denbighshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","SEO/HEO","HEO","15","[c]","30590","30200"
"Leaver Dept.","2021","Coventry","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Coventry","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","AA/AO","AO","40","[c]","24100","25120"
"Leaver Dept.","2021","Croydon","EO","EO","75","[c]","29210","28670"
"Leaver Dept.","2021","Croydon","G6/G7","G6","15","[c]","69580","68720"
"Leaver Dept.","2021","Croydon","G6/G7","G7","25","[c]","57680","56880"
"Leaver Dept.","2021","Croydon","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Croydon","SEO/HEO","HEO","45","[c]","35090","34730"
"Leaver Dept.","2021","Croydon","SEO/HEO","SEO","25","[c]","43840","42170"
"Leaver Dept.","2021","Croydon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Darlington","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derby","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","AA/AO","AO","20","[c]","20710","20920"
"Leaver Dept.","2021","Devon CC","EO","EO","10","[c]","26910","27570"
"Leaver Dept.","2021","Devon CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","AA/AO","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","AA/AO","AO","75","[c]","21100","21010"
"Leaver Dept.","2021","Durham CC","EO","EO","20","[c]","25860","25290"
"Leaver Dept.","2021","Durham CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","AA/AO","AO","25","[c]","20590","20430"
"Leaver Dept.","2021","East Cumbria","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","AA/AO","AO","15","[c]","22430","23590"
"Leaver Dept.","2021","East Kent","EO","EO","15","[c]","30440","31470"
"Leaver Dept.","2021","East Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","AA/AO","AO","85","[c]","20730","20920"
"Leaver Dept.","2021","Glasgow City","EO","EO","85","[c]","25980","26890"
"Leaver Dept.","2021","Glasgow City","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","SEO/HEO","HEO","40","[c]","31220","31210"
"Leaver Dept.","2021","Glasgow City","SEO/HEO","SEO","20","[c]","38480","36990"
"Leaver Dept.","2021","Gloucestershire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","G6/G7","G7","[c]","[c]","[c]","[c]"
