"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Operational Delivery","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Other","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Property","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Undeclared","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Operational Delivery","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Operational Delivery","75","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Other","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Security","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Undeclared","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Unknown","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
