"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Debt","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","International Trade","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Operational Delivery","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Policy","45","[c]","43790","39250"
"Leaver Dept.","2021","Mixed","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","No function","Unknown","40","[c]","42290","32910"
"Leaver Dept.","2021","Mixed","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Policy","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","Unknown","85","[c]","32190","29460"
"Leaver Dept.","2021","Other ethnicity","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
