"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","38260","32830"
"Leaver Dept.","2021","Knowledge and Information Management","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Inner London - West","15","[c]","48290","52300"
"Leaver Dept.","2021","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Inner London - East","15","[c]","57660","53510"
"Leaver Dept.","2021","Legal","Inner London - West","70","[c]","57800","56740"
"Leaver Dept.","2021","Legal","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Cumbria","35","[c]","22350","20430"
"Leaver Dept.","2021","Operational Delivery","Derbyshire and Nottinghamshire","60","[c]","22890","21170"
"Leaver Dept.","2021","Operational Delivery","Devon","35","[c]","22670","21100"
"Leaver Dept.","2021","Operational Delivery","Dorset and Somerset","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","East Anglia","30","[c]","25050","25100"
"Leaver Dept.","2021","Operational Delivery","East Wales","105","[c]","30540","24890"
"Leaver Dept.","2021","Operational Delivery","East Yorkshire and Northern Lincolnshire","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Eastern Scotland","30","[c]","30220","23970"
"Leaver Dept.","2021","Operational Delivery","Essex","20","[c]","27540","25400"
"Leaver Dept.","2021","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","55","[c]","28430","22570"
"Leaver Dept.","2021","Operational Delivery","Greater Manchester","85","[c]","25580","24250"
"Leaver Dept.","2021","Operational Delivery","Hampshire and Isle of Wight","75","[c]","27430","23410"
"Leaver Dept.","2021","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","20","[c]","25040","21300"
"Leaver Dept.","2021","Operational Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Inner London - East","100","[c]","40500","38770"
"Leaver Dept.","2021","Operational Delivery","Inner London - West","330","[c]","37980","31180"
"Leaver Dept.","2021","Operational Delivery","Kent","40","[c]","25320","23930"
"Leaver Dept.","2021","Operational Delivery","Lancashire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Leicestershire, Rutland and Northamptonshire","35","[c]","21270","19570"
"Leaver Dept.","2021","Operational Delivery","Lincolnshire","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Merseyside","120","[c]","24540","24110"
"Leaver Dept.","2021","Operational Delivery","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","North Yorkshire","15","[c]","27150","21050"
"Leaver Dept.","2021","Operational Delivery","Northern Ireland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Northumberland and Tyne and Wear","45","[c]","26700","24250"
"Leaver Dept.","2021","Operational Delivery","Outer London - East and North East","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Outer London - South","50","[c]","34300","28810"
"Leaver Dept.","2021","Operational Delivery","Outer London - West and North West","45","[c]","29770","28740"
"Leaver Dept.","2021","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Shropshire and Staffordshire","45","[c]","20530","20420"
"Leaver Dept.","2021","Operational Delivery","South Yorkshire","35","[c]","28920","24890"
"Leaver Dept.","2021","Operational Delivery","Southern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Surrey, East and West Sussex","40","[c]","23890","25100"
"Leaver Dept.","2021","Operational Delivery","Tees Valley and Durham","40","[c]","22220","21430"
"Leaver Dept.","2021","Operational Delivery","Unknown","15","[c]","46910","40600"
"Leaver Dept.","2021","Operational Delivery","West Central Scotland","65","[c]","26100","24180"
"Leaver Dept.","2021","Operational Delivery","West Midlands","160","[c]","23920","21430"
"Leaver Dept.","2021","Operational Delivery","West Wales and The Valleys","75","[c]","22890","21590"
"Leaver Dept.","2021","Operational Delivery","West Yorkshire","70","[c]","24760","21510"
"Leaver Dept.","2021","Operational Research","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","Hampshire and Isle of Wight","10","[c]","32200","28650"
"Leaver Dept.","2021","Operational Research","Inner London - East","10","[c]","45760","37800"
"Leaver Dept.","2021","Operational Research","Inner London - West","15","[c]","44950","40700"
"Leaver Dept.","2021","Operational Research","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","36640","32190"
"Leaver Dept.","2021","Other","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Inner London - East","10","[c]","51570","48360"
"Leaver Dept.","2021","Other","Inner London - West","110","[c]","40960","32000"
"Leaver Dept.","2021","Other","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Shropshire and Staffordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Central Scotland","15","[c]","32520","31140"
"Leaver Dept.","2021","Other","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","Inner London - West","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","East Wales","20","[c]","32950","34520"
"Leaver Dept.","2021","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","35","[c]","41760","36520"
"Leaver Dept.","2021","Policy","Greater Manchester","10","[c]","33280","30360"
"Leaver Dept.","2021","Policy","Hampshire and Isle of Wight","10","[c]","35110","32180"
"Leaver Dept.","2021","Policy","Inner London - East","20","[c]","47260","37350"
"Leaver Dept.","2021","Policy","Inner London - West","1420","[c]","45020","39910"
"Leaver Dept.","2021","Policy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Merseyside","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","North Yorkshire","30","[c]","36060","35720"
"Leaver Dept.","2021","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Northumberland and Tyne and Wear","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - South","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","South Yorkshire","10","[c]","36370","36780"
"Leaver Dept.","2021","Policy","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","20","[c]","50440","51710"
"Leaver Dept.","2021","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Midlands","20","[c]","37580","34460"
"Leaver Dept.","2021","Policy","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Cumbria","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","East Wales","10","[c]","47370","49070"
"Leaver Dept.","2021","Project Delivery","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","145","[c]","36640","32780"
"Leaver Dept.","2021","Project Delivery","Greater Manchester","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Hampshire and Isle of Wight","15","[c]","49430","40580"
"Leaver Dept.","2021","Project Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Inner London - East","20","[c]","46830","42010"
"Leaver Dept.","2021","Project Delivery","Inner London - West","90","[c]","47630","44890"
"Leaver Dept.","2021","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","North Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Northumberland and Tyne and Wear","10","[c]","37490","36450"
"Leaver Dept.","2021","Project Delivery","Outer London - South","20","[c]","55130","56920"
"Leaver Dept.","2021","Project Delivery","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","South Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Greater Manchester","[c]","[c]","[c]","[c]"
