"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","AA/AO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","AA/AO","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","EO","Female","35","[c]","25190","26190"
"Leaver Dept.","2021","Declared disabled","No function","EO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","SEO/HEO","Female","65","[c]","34120","32720"
"Leaver Dept.","2021","Declared disabled","No function","SEO/HEO","Male","65","[c]","33870","32620"
"Leaver Dept.","2021","Declared disabled","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Female","85","[c]","27420","27570"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Male","55","[c]","27410","27570"
"Leaver Dept.","2021","Declared disabled","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Female","70","[c]","36110","35310"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Male","55","[c]","37220","37130"
"Leaver Dept.","2021","Declared disabled","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SEO/HEO","Female","45","[c]","35490","34690"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SEO/HEO","Male","45","[c]","36630","34120"
"Leaver Dept.","2021","Declared non-disabled","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","EO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SEO/HEO","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","EO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Male","30","[c]","35710","34340"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
