"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Business, Energy and Industrial Strategy","Unknown","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Economics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Other","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Other","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Policy","London","Female","85","[c]","46970","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Policy","London","Male","65","[c]","47280","49600"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Digital, Culture, Media and Sport","Statistics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Digital, Data and Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Operational Delivery","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Policy","London","Female","70","[c]","47050","40940"
"Leaver Dept.","2021","Department for Education","Policy","London","Male","35","[c]","42500","38890"
"Leaver Dept.","2021","Department for Education","Policy","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Policy","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Project Delivery","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Project Delivery","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Project Delivery","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Project Delivery","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Education","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Commercial","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Economics","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Human Resources","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Department for Environment, Food and Rural Affairs","Operational Delivery","London","Female","[c]","[c]","[c]","[c]"
