"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Home Office (incl. agencies)","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East of England","East Anglia","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","East of England","Essex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Inner London - East","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Inner London - East","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Inner London - West","Female","235","[c]","47840","42010"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Inner London - West","Male","140","[c]","44980","40640"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Outer London - South","Female","85","[c]","40730","35070"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Outer London - South","Male","65","[c]","40360","34260"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Outer London - West and North West","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","London","Outer London - West and North West","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","North East (England)","Northumberland and Tyne and Wear","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","North East (England)","Northumberland and Tyne and Wear","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","North East (England)","Tees Valley and Durham","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","North East (England)","Tees Valley and Durham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","North West (England)","Greater Manchester","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","North West (England)","Greater Manchester","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","North West (England)","Merseyside","Female","80","[c]","27240","24310"
"Leaver Dept.","2021","Home Office (incl. agencies)","North West (England)","Merseyside","Male","55","[c]","25110","24310"
"Leaver Dept.","2021","Home Office (incl. agencies)","Northern Ireland","Northern Ireland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","Eastern Scotland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","Southern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","Southern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","West Central Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Scotland","West Central Scotland","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Hampshire and Isle of Wight","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Wales","East Wales","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Wales","East Wales","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Midlands (England)","Shropshire and Staffordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Midlands (England)","West Midlands","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","West Midlands (England)","West Midlands","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Yorkshire and The Humber","South Yorkshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Yorkshire and The Humber","South Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Yorkshire and The Humber","West Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Home Office (incl. agencies)","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","East of England","Essex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","West Midlands (England)","West Midlands","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Yorkshire and The Humber","West Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Insolvency Service","Yorkshire and The Humber","West Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Inner London - West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","North West (England)","Greater Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","West Midlands (England)","West Midlands","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal Aid Agency","West Midlands (England)","West Midlands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","North West (England)","Merseyside","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","North West (England)","Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","South East (England)","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Maritime and Coastguard Agency","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicines and Healthcare Products Regulatory Agency","London","Inner London - East","Male","[c]","[c]","[c]","[c]"
