"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Other","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","Heterosexual / straight","80","[c]","33770","32830"
"Leaver Dept.","2021","Other","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","EO","Heterosexual / straight","90","[c]","27540","27650"
"Leaver Dept.","2021","Policy","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","EO","Unknown","65","[c]","28340","27760"
"Leaver Dept.","2021","Policy","G6/G7","Heterosexual / straight","300","[c]","56540","54400"
"Leaver Dept.","2021","Policy","G6/G7","LGBO","45","[c]","55050","53380"
"Leaver Dept.","2021","Policy","G6/G7","Undeclared","55","[c]","56950","55820"
"Leaver Dept.","2021","Policy","G6/G7","Unknown","150","[c]","55420","53870"
"Leaver Dept.","2021","Policy","SCS level","Heterosexual / straight","55","[c]","89180","76540"
"Leaver Dept.","2021","Policy","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","Heterosexual / straight","400","[c]","36370","35200"
"Leaver Dept.","2021","Policy","SEO/HEO","LGBO","50","[c]","36590","36200"
"Leaver Dept.","2021","Policy","SEO/HEO","Undeclared","55","[c]","37610","36800"
"Leaver Dept.","2021","Policy","SEO/HEO","Unknown","315","[c]","35740","34330"
"Leaver Dept.","2021","Policy","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","Heterosexual / straight","50","[c]","24640","25370"
"Leaver Dept.","2021","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","Heterosexual / straight","75","[c]","58890","57460"
"Leaver Dept.","2021","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","Heterosexual / straight","150","[c]","34360","33300"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","Unknown","45","[c]","35110","35900"
"Leaver Dept.","2021","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","SEO/HEO","Heterosexual / straight","50","[c]","33170","32360"
"Leaver Dept.","2021","Science and Engineering","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","SEO/HEO","Heterosexual / straight","35","[c]","37070","35560"
"Leaver Dept.","2021","Statistics","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Statistics","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Heterosexual / straight","275","[c]","21300","21010"
"Leaver Dept.","2021","Unknown","AA/AO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","AA/AO","Undeclared","35","[c]","21250","21010"
"Leaver Dept.","2021","Unknown","AA/AO","Unknown","830","[c]","21120","21010"
"Leaver Dept.","2021","Unknown","EO","Heterosexual / straight","610","[c]","27710","27570"
"Leaver Dept.","2021","Unknown","EO","LGBO","50","[c]","27290","27570"
"Leaver Dept.","2021","Unknown","EO","Undeclared","70","[c]","27870","27570"
"Leaver Dept.","2021","Unknown","EO","Unknown","565","[c]","27990","27570"
"Leaver Dept.","2021","Unknown","G6/G7","Heterosexual / straight","315","[c]","58010","56230"
"Leaver Dept.","2021","Unknown","G6/G7","LGBO","30","[c]","56750","54700"
"Leaver Dept.","2021","Unknown","G6/G7","Undeclared","45","[c]","57330","54760"
"Leaver Dept.","2021","Unknown","G6/G7","Unknown","440","[c]","56720","54700"
"Leaver Dept.","2021","Unknown","SCS level","Heterosexual / straight","55","[c]","85730","82000"
"Leaver Dept.","2021","Unknown","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","Unknown","70","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","Heterosexual / straight","710","[c]","35090","34240"
"Leaver Dept.","2021","Unknown","SEO/HEO","LGBO","80","[c]","34880","34140"
"Leaver Dept.","2021","Unknown","SEO/HEO","Undeclared","80","[c]","35750","34550"
"Leaver Dept.","2021","Unknown","SEO/HEO","Unknown","1070","[c]","32710","32000"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","95","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","AA/AO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Heterosexual / straight","55","[c]","25350","26150"
"New entrant CS","2021","Commercial","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Heterosexual / straight","30","[c]","57270","57010"
"New entrant CS","2021","Commercial","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","G6/G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Heterosexual / straight","145","[c]","36320","35900"
"New entrant CS","2021","Commercial","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","SEO/HEO","Unknown","80","[c]","37070","37420"
"New entrant CS","2021","Commercial","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Commercial","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Heterosexual / straight","60","[c]","26190","26350"
"New entrant CS","2021","Communications","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","EO","Unknown","70","[c]","26680","27270"
"New entrant CS","2021","Communications","G6/G7","Heterosexual / straight","35","[c]","58050","57430"
"New entrant CS","2021","Communications","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","G6/G7","Unknown","35","[c]","58160","56540"
"New entrant CS","2021","Communications","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Heterosexual / straight","110","[c]","36430","35230"
"New entrant CS","2021","Communications","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","SEO/HEO","Unknown","65","[c]","36810","36660"
"New entrant CS","2021","Corporate Finance","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Corporate Finance","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
