"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","AO","70","[c]","20420","19930"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","EO","60","[c]","25130","24890"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","HEO","30","[c]","29980","30080"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","AO","25","[c]","20500","20940"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","EO","50","[c]","26570","26780"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","G7","15","[c]","50110","49700"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","HEO","40","[c]","32240","31990"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","SEO","30","[c]","38790","37040"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","EO","15","[c]","25530","27570"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","London","AO","30","[c]","23990","23500"
"Leaver Dept.","2021","40-49","London","London","EO","75","[c]","29260","29080"
"Leaver Dept.","2021","40-49","London","London","G6","145","[c]","66740","66560"
"Leaver Dept.","2021","40-49","London","London","G7","230","[c]","56540","55870"
"Leaver Dept.","2021","40-49","London","London","HEO","95","[c]","35410","35160"
"Leaver Dept.","2021","40-49","London","London","SCS level","145","[c]","87780","79350"
"Leaver Dept.","2021","40-49","London","London","SEO","120","[c]","41950","41410"
"Leaver Dept.","2021","40-49","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","AO","45","[c]","20810","21010"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","EO","40","[c]","26590","27570"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","HEO","20","[c]","31640","31990"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","SEO","15","[c]","37680","37170"
"Leaver Dept.","2021","40-49","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","AO","85","[c]","21000","20970"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","EO","80","[c]","26610","27570"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","G7","20","[c]","51190","50920"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","HEO","30","[c]","32080","32000"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","SEO","35","[c]","39000","37860"
"Leaver Dept.","2021","40-49","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Outside London","AO","35","[c]","20500","20280"
"Leaver Dept.","2021","40-49","Scotland","Outside London","EO","45","[c]","26650","27570"
"Leaver Dept.","2021","40-49","Scotland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Outside London","G7","10","[c]","52230","52610"
"Leaver Dept.","2021","40-49","Scotland","Outside London","HEO","15","[c]","31970","32310"
"Leaver Dept.","2021","40-49","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Scotland","Outside London","SEO","10","[c]","40550","39880"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","AO","20","[c]","21110","21010"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","EO","20","[c]","28480","27570"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","HEO","20","[c]","32190","32950"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","AO","10","[c]","20680","20970"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","EO","25","[c]","25690","26290"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","G6","15","[c]","66260","65270"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","G7","35","[c]","51100","50250"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","HEO","25","[c]","31630","31990"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","SEO","45","[c]","38740","39510"
"Leaver Dept.","2021","40-49","South West (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","HEO","15","[c]","32650","32320"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Outside London","AO","25","[c]","21230","21050"
"Leaver Dept.","2021","40-49","Wales","Outside London","EO","30","[c]","26390","26620"
"Leaver Dept.","2021","40-49","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Outside London","G7","15","[c]","52710","51640"
"Leaver Dept.","2021","40-49","Wales","Outside London","HEO","15","[c]","33850","31930"
"Leaver Dept.","2021","40-49","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Wales","Outside London","SEO","15","[c]","41650","41650"
"Leaver Dept.","2021","40-49","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","AO","35","[c]","20560","21010"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","EO","35","[c]","25480","27230"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","HEO","20","[c]","31590","32120"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","SEO","15","[c]","38090","37480"
"Leaver Dept.","2021","40-49","West Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","AO","25","[c]","20710","21010"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","EO","40","[c]","26120","26640"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","G6","10","[c]","64650","64290"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","G7","20","[c]","51340","50760"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","HEO","30","[c]","32100","32360"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","SEO","30","[c]","38430","36960"
"Leaver Dept.","2021","40-49","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","EO","20","[c]","24130","23580"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East Midlands (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","London","London","AO","25","[c]","25190","23530"
"Leaver Dept.","2021","50-59","London","London","EO","50","[c]","29630","29880"
"Leaver Dept.","2021","50-59","London","London","G6","50","[c]","68730","67460"
"Leaver Dept.","2021","50-59","London","London","G7","100","[c]","57390","57330"
"Leaver Dept.","2021","50-59","London","London","HEO","90","[c]","34920","34300"
"Leaver Dept.","2021","50-59","London","London","SCS level","55","[c]","100630","88510"
"Leaver Dept.","2021","50-59","London","London","SEO","65","[c]","42420","41970"
"Leaver Dept.","2021","50-59","London","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","AO","30","[c]","20910","21010"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","EO","25","[c]","26880","27570"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","HEO","15","[c]","31640","30980"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North East (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","AO","45","[c]","20830","20780"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","EO","45","[c]","26630","27570"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","G7","20","[c]","53870","51960"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","HEO","30","[c]","32360","32410"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","SEO","25","[c]","39030","37440"
"Leaver Dept.","2021","50-59","North West (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
