"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Submarine Delivery Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","The National Archives","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Transport Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Export Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Hydrographic Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Intellectual Property Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","UK Supreme Court","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","United Kingdom Statistics Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Valuation Office Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Vehicle Certification Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Veterinary Medicines Directorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wales Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Water Services Regulation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Welsh Government (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Wilton Park","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Accountant in Bankruptcy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Animal and Plant Health Agency","Female","Unknown","5","[c]","[c]","[c]"
