"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","Heterosexual / straight","70","[c]","46140","40930"
"Leaver Dept.","2021","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","International Trade","Unknown","55","[c]","44800","41660"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Delivery","Heterosexual / straight","825","[c]","28470","22680"
"Leaver Dept.","2021","No function","Operational Delivery","LGBO","75","[c]","27940","22570"
"Leaver Dept.","2021","No function","Operational Delivery","Undeclared","75","[c]","27440","22620"
"Leaver Dept.","2021","No function","Operational Delivery","Unknown","330","[c]","28610","22680"
"Leaver Dept.","2021","No function","Operational Research","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Other","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Policy","Heterosexual / straight","620","[c]","44970","39340"
"Leaver Dept.","2021","No function","Policy","LGBO","85","[c]","43200","39270"
"Leaver Dept.","2021","No function","Policy","Undeclared","85","[c]","45610","43800"
"Leaver Dept.","2021","No function","Policy","Unknown","500","[c]","40910","36520"
"Leaver Dept.","2021","No function","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","Heterosexual / straight","30","[c]","38980","37300"
"Leaver Dept.","2021","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","No function","Unknown","Heterosexual / straight","445","[c]","42180","34240"
"Leaver Dept.","2021","No function","Unknown","LGBO","65","[c]","40660","34550"
"Leaver Dept.","2021","No function","Unknown","Undeclared","75","[c]","41610","33930"
"Leaver Dept.","2021","No function","Unknown","Unknown","470","[c]","35520","32000"
"Leaver Dept.","2021","Project Delivery","Commercial","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","Heterosexual / straight","50","[c]","37970","30000"
"Leaver Dept.","2021","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Other","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Policy","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Heterosexual / straight","190","[c]","42610","37900"
"Leaver Dept.","2021","Project Delivery","Project Delivery","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Project Delivery","Unknown","55","[c]","41690","37460"
"Leaver Dept.","2021","Project Delivery","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Science and Engineering","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Heterosexual / straight","30","[c]","36370","32860"
"Leaver Dept.","2021","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Property","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Security","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Security","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Heterosexual / straight","30","[c]","41850","40550"
"Leaver Dept.","2021","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Heterosexual / straight","30","[c]","35780","35050"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
