"Status","Year","Disability","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Mixed","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","No function","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Mixed","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","No function","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","No function","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Analysis","Unknown","40","[c]","24330","19130"
"Leaver CS","2021","Unknown","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Digital, Data & Technology","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","No function","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","No function","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","No function","Unknown","125","[c]","25320","19130"
"Leaver CS","2021","Unknown","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Undeclared","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Analysis","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Commercial","Unknown","75","[c]","62490","60500"
"Leaver CS","2021","Unknown","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Communications","Unknown","60","[c]","38070","36560"
"Leaver CS","2021","Unknown","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Debt","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Digital, Data & Technology","Unknown","115","[c]","41430","38450"
"Leaver CS","2021","Unknown","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Finance","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Grants Management","Unknown","90","[c]","24950","21050"
