"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","Wales","15","[c]","32990","27940"
"Leaver CS","2021","65+","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","South East (England)","15","[c]","31830","24370"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","East Midlands (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","London","10","[c]","43600","30780"
"Leaver CS","2021","65+","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","North West (England)","15","[c]","31270","26680"
"Leaver CS","2021","65+","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","South East (England)","10","[c]","43520","35510"
"Leaver CS","2021","65+","Department for Transport","South West (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Wales","50","[c]","23650","21170"
"Leaver CS","2021","65+","Department for Transport","West Midlands (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Transport","Yorkshire and The Humber","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","East Midlands (England)","50","[c]","23510","21010"
"Leaver CS","2021","65+","Department for Work and Pensions","East of England","45","[c]","29420","27570"
"Leaver CS","2021","65+","Department for Work and Pensions","London","45","[c]","35080","31060"
"Leaver CS","2021","65+","Department for Work and Pensions","North East (England)","100","[c]","24070","21010"
"Leaver CS","2021","65+","Department for Work and Pensions","North West (England)","155","[c]","24800","21010"
"Leaver CS","2021","65+","Department for Work and Pensions","Scotland","95","[c]","25960","26120"
"Leaver CS","2021","65+","Department for Work and Pensions","South East (England)","65","[c]","26070","27570"
"Leaver CS","2021","65+","Department for Work and Pensions","South West (England)","50","[c]","25250","25990"
"Leaver CS","2021","65+","Department for Work and Pensions","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department for Work and Pensions","Wales","40","[c]","24440","21010"
"Leaver CS","2021","65+","Department for Work and Pensions","West Midlands (England)","70","[c]","24390","22110"
"Leaver CS","2021","65+","Department for Work and Pensions","Yorkshire and The Humber","70","[c]","28040","26890"
"Leaver CS","2021","65+","Department of Health and Social Care","East of England","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","London","20","[c]","56300","38890"
"Leaver CS","2021","65+","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","ESTYN","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","London","15","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Foreign, Commonwealth and Development Office","South East (England)","20","[c]","35950","33030"
"Leaver CS","2021","65+","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","South West (England)","15","[c]","31170","33180"
"Leaver CS","2021","65+","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","East Midlands (England)","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","East of England","45","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","London","115","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","North East (England)","125","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","North West (England)","85","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Northern Ireland","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Scotland","80","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","South East (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Wales","55","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","West Midlands (England)","50","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Revenue and Customs","Yorkshire and The Humber","60","[c]","[c]","[c]"
"Leaver CS","2021","65+","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","East of England","10","[c]","22830","21430"
"Leaver CS","2021","65+","Home Office","London","70","[c]","31810","28680"
"Leaver CS","2021","65+","Home Office","North East (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","North West (England)","30","[c]","22320","21430"
"Leaver CS","2021","65+","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","South East (England)","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Home Office","Yorkshire and The Humber","15","[c]","25220","21430"
"Leaver CS","2021","65+","Ministry of Defence","East Midlands (England)","25","[c]","25230","21580"
"Leaver CS","2021","65+","Ministry of Defence","East of England","35","[c]","25030","21680"
"Leaver CS","2021","65+","Ministry of Defence","London","25","[c]","32830","25860"
"Leaver CS","2021","65+","Ministry of Defence","North East (England)","10","[c]","25040","19300"
"Leaver CS","2021","65+","Ministry of Defence","North West (England)","25","[c]","28050","21570"
"Leaver CS","2021","65+","Ministry of Defence","Northern Ireland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Defence","Scotland","45","[c]","27570","21590"
"Leaver CS","2021","65+","Ministry of Defence","South East (England)","125","[c]","29640","26670"
"Leaver CS","2021","65+","Ministry of Defence","South West (England)","160","[c]","32670","32430"
"Leaver CS","2021","65+","Ministry of Defence","Unknown","10","[c]","43490","32550"
"Leaver CS","2021","65+","Ministry of Defence","Wales","15","[c]","24320","20720"
"Leaver CS","2021","65+","Ministry of Defence","West Midlands (England)","30","[c]","29620","26670"
"Leaver CS","2021","65+","Ministry of Defence","Yorkshire and The Humber","30","[c]","27480","21910"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Housing, Communities and Local Government","South West (England)","15","[c]","48550","54140"
"Leaver CS","2021","65+","Ministry of Justice","East Midlands (England)","65","[c]","20690","19830"
"Leaver CS","2021","65+","Ministry of Justice","East of England","80","[c]","22610","20100"
"Leaver CS","2021","65+","Ministry of Justice","London","95","[c]","26400","23200"
"Leaver CS","2021","65+","Ministry of Justice","North East (England)","35","[c]","18920","19570"
"Leaver CS","2021","65+","Ministry of Justice","North West (England)","115","[c]","22170","19930"
"Leaver CS","2021","65+","Ministry of Justice","Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Ministry of Justice","South East (England)","85","[c]","20060","19170"
"Leaver CS","2021","65+","Ministry of Justice","South West (England)","55","[c]","21860","20100"
"Leaver CS","2021","65+","Ministry of Justice","Wales","35","[c]","22930","20100"
"Leaver CS","2021","65+","Ministry of Justice","West Midlands (England)","60","[c]","21280","20100"
"Leaver CS","2021","65+","Ministry of Justice","Yorkshire and The Humber","70","[c]","20050","20100"
"Leaver CS","2021","65+","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","North West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office for Standards in Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Scottish Government","Scotland","115","[c]","34100","29030"
"Leaver CS","2021","65+","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","South East (England)","35","[c]","20140","19520"
"Leaver CS","2021","65+","United Kingdom Statistics Authority","Wales","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Welsh Government","Wales","20","[c]","39670","36500"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Business, Energy and Industrial Strategy","South West (England)","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department of Health and Social Care","London","50","[c]","[c]","[c]"
