"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","International Trade","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","SEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","International Trade","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","EO","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Knowledge and Information Management","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Heterosexual / straight","35","[c]","55000","53640"
"Leaver Dept.","2021","Legal","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Legal","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Medicine","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AA","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AA","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AO","Heterosexual / straight","485","[c]","21020","21010"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AO","LGBO","40","[c]","20430","20710"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AO","Undeclared","55","[c]","21520","21010"
"Leaver Dept.","2021","Operational Delivery","AA/AO","AO","Unknown","180","[c]","20820","20650"
"Leaver Dept.","2021","Operational Delivery","EO","EO","Heterosexual / straight","340","[c]","25360","24890"
"Leaver Dept.","2021","Operational Delivery","EO","EO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","EO","EO","Undeclared","40","[c]","26130","25000"
"Leaver Dept.","2021","Operational Delivery","EO","EO","Unknown","85","[c]","25570","25100"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G7","Heterosexual / straight","65","[c]","53880","53490"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SCS level","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","HEO","Heterosexual / straight","190","[c]","31510","30850"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","HEO","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","HEO","Unknown","80","[c]","30720","30850"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","SEO","Heterosexual / straight","95","[c]","40140","39080"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","SEO/HEO","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Delivery","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Operational Research","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","EO","EO","Heterosexual / straight","60","[c]","26190","26960"
"Leaver Dept.","2021","Other","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","EO","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","EO","EO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","HEO","Heterosexual / straight","50","[c]","30330","31180"
"Leaver Dept.","2021","Other","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","SEO","Heterosexual / straight","30","[c]","38930","40110"
"Leaver Dept.","2021","Other","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","SEO/HEO","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectors","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","EO","EO","Heterosexual / straight","90","[c]","27540","27650"
"Leaver Dept.","2021","Policy","EO","EO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","EO","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","EO","EO","Unknown","65","[c]","28340","27760"
"Leaver Dept.","2021","Policy","G6/G7","G6","Heterosexual / straight","80","[c]","64510","64310"
"Leaver Dept.","2021","Policy","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","G6/G7","G6","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","G6/G7","G6","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","G6/G7","G7","Heterosexual / straight","220","[c]","53710","53360"
"Leaver Dept.","2021","Policy","G6/G7","G7","LGBO","35","[c]","53420","53290"
"Leaver Dept.","2021","Policy","G6/G7","G7","Undeclared","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","G6/G7","G7","Unknown","125","[c]","53680","53200"
"Leaver Dept.","2021","Policy","SCS level","SCS level","Heterosexual / straight","55","[c]","89180","76540"
"Leaver Dept.","2021","Policy","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SCS level","SCS level","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","HEO","Heterosexual / straight","245","[c]","33450","33210"
"Leaver Dept.","2021","Policy","SEO/HEO","HEO","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","HEO","Undeclared","35","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","HEO","Unknown","215","[c]","33480","33120"
"Leaver Dept.","2021","Policy","SEO/HEO","SEO","Heterosexual / straight","150","[c]","40340","40050"
"Leaver Dept.","2021","Policy","SEO/HEO","SEO","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","SEO/HEO","SEO","Unknown","100","[c]","40130","39420"
"Leaver Dept.","2021","Policy","Unknown","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Policy","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","EO","Heterosexual / straight","50","[c]","24640","25370"
"Leaver Dept.","2021","Project Delivery","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Heterosexual / straight","50","[c]","53920","54550"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Heterosexual / straight","90","[c]","30570","31820"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Heterosexual / straight","60","[c]","40400","40580"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Project Delivery","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
