"Status","Year","Age","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Declared disabled","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Corporate Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Corporate Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","London","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","East Midlands (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","East of England","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","London","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","North East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","North West (England)","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","Scotland","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","South East (England)","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","South West (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","Wales","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","West Midlands (England)","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Delivery","Yorkshire and The Humber","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","South East (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","South West (England)","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","London","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
