"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","White","Digital, Data and Technology","Outside London","120","[c]","40500","35140"
"Leaver CS","2021","Declared non-disabled","White","Economics","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Economics","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Finance","London","35","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Finance","Outside London","100","[c]","39970","36460"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","London","45","[c]","50340","45720"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","Outside London","110","[c]","34680","31190"
"Leaver CS","2021","Declared non-disabled","White","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Inspector of Education and Training","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Inspector of Education and Training","Outside London","45","[c]","67080","74730"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Internal Audit","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Internal Audit","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","International Trade","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","International Trade","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","Outside London","35","[c]","30820","27530"
"Leaver CS","2021","Declared non-disabled","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Legal","London","85","[c]","58160","51980"
"Leaver CS","2021","Declared non-disabled","White","Legal","Outside London","130","[c]","52600","55610"
"Leaver CS","2021","Declared non-disabled","White","Medicine","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Medicine","Outside London","120","[c]","49370","37890"
"Leaver CS","2021","Declared non-disabled","White","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","London","415","[c]","36860","30600"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","Outside London","3275","[c]","26340","21610"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Operational Research","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Other","London","80","[c]","43710","31210"
"Leaver CS","2021","Declared non-disabled","White","Other","Outside London","565","[c]","27510","25460"
"Leaver CS","2021","Declared non-disabled","White","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Planning Inspectors","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Policy","London","230","[c]","55220","53600"
"Leaver CS","2021","Declared non-disabled","White","Policy","Outside London","110","[c]","41900","37410"
"Leaver CS","2021","Declared non-disabled","White","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","London","45","[c]","58100","52740"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","Outside London","195","[c]","40760","37920"
"Leaver CS","2021","Declared non-disabled","White","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Property","London","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Property","Outside London","170","[c]","31550","29690"
"Leaver CS","2021","Declared non-disabled","White","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Psychology","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","London","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","Outside London","340","[c]","32340","29200"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Security","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Security","Outside London","175","[c]","30110","26670"
"Leaver CS","2021","Declared non-disabled","White","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Social Research","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Social Research","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Statistics","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Statistics","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","London","600","[c]","43530","34550"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Outside London","4940","[c]","27320","25490"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Overseas","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","White","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Policy","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Social Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Veterinarian","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Asian","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Black","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
