"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Chinese","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Transport (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Disclosure Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Disclosure Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Disclosure Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Driver and Vehicle Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education and Skills Funding Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Education Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","ESTYN","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","ESTYN","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","FCDO Services","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Food Standards Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Forestry and Land Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Forestry and Land Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Forestry and Land Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Forestry and Land Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Forestry and Land Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Forestry and Land Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Actuary's Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Actuary's Department","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Actuary's Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Actuary's Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Actuary's Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Internal Audit Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Legal Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Property Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Property Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Property Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Government Property Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Health and Safety Executive","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Courts and Tribunals Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","HM Treasury (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Home Office (incl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Insolvency Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chinese","Institute for Apprenticeships and Technical Education","G6/G7","G7","[c]","[c]","[c]","[c]"
