"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Export Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","UK Supreme Court","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","United Kingdom Statistics Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Wales Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Water Services Regulation Authority","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Welsh Government","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Attorney General's Departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Cabinet Office","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Chancellor's other departments","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Undeclared","Competition and Markets Authority","AO","Female","[c]","[c]","[c]","[c]"
